BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff
Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)
Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1
Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0

4110	1852	4110	32,8	4110	0	4110	1	4110	5329,9
4120	1853	4120	45,5	4120	0	4120	1	4120	5329,9
4130	1854	4130	46,4	4130	0	4130	1	4130	5329,9
4140	1855	4140	45,1	4140	0	4140	1	4140	5329,9
4150	1856	4150	50	4150	0	4150	1	4150	5329,9
4160	1857	4160	45,8	4160	0	4160	1	4160	5329,9
4170	1858	4170	47,4	4170	0	4170	1	4170	5329,9
4180	1859	4180	45,3	4180	0	4180	1	4180	5329,9
4190	1860	4190	44,1	4190	0	4190	1	4190	5329,9
4200	1861	4200	48,1	4200	0	4200	1	4200	5329,9
4210	1862	4210	43,9	4210	0	4210	1	4210	5329,9
4220	1863	4220	40,5	4220	0	4220	1	4220	5329,9
4230	1864	4230	40,2	4230	0	4230	1	4230	5329,9
4240	1865	4240	42,5	4240	0	4240	1	4240	5329,9
4250	1866	4250	47,5	4250	0	4250	1	4250	5329,9
4260	1867	4260	41,4	4260	0	4260	1	4260	5329,9
4270	1868	4270	52,7	4270	0	4270	1	4270	5329,9
4280	1869	4280	46,8	4280	0	4280	1	4280	5329,9
4290	1870	4290	47,8	4290	0	4290	1	4290	5329,9
4300	1871	4300	47,3	4300	0	4300	1	4300	5329,9
4310	1872	4310	48,9	4310	0	4310	1	4310	5329,9
4320	1873	4320	30,7	4320	0	4320	1	4320	5329,9
4330	1874	4330	43,8	4330	0	4330	1	4330	5329,9
4340	1875	4340	47	4340	0	4340	1	4340	5329,9
4350	1876	4350	44,5	4350	0	4350	1	4350	5329,9
4360	1877	4360	43	4360	0	4360	1	4360	5329,9
4370	1878	4370	45,4	4370	0	4370	1	4370	5329,9
4380	1879	4380	25,2	4380	0	4380	1	4380	5329,9
4390	1880	4390	43,3	4390	0	4390	1	4390	5329,9
4400	1881	4400	26,2	4400	0	4400	1	4400	5329,9
4410	1882	4410	25,4	4410	0	4410	1	4410	5329,9
4420	1883	4420	27,2	4420	0	4420	1	4420	5329,9
4430	1884	4430	26,2	4430	0	4430	1	4430	5329,9
4440	1885	4440	26,5	4440	0	4440	1	4440	5329,9
4450	1886	4450	23,5	4450	0	4450	1	4450	5329,9
4460	1887	4460	24,4	4460	0	4460	1	4460	5329,9
4470	1888	4470	28,7	4470	0	4470	1	4470	5329,9
4480	1889	4480	26,9	4480	0	4480	1	4480	5329,9
4490	1890	4490	26,9	4490	0	4490	1	4490	5329,9
4500	1891	4500	24,8	4500	0	4500	1	4500	5329,9
4510	1892	4510	46,5	4510	0	4510	1	4510	5329,9
4520	1893	4520	25,8	4520	0	4520	1	4520	5329,9
4530	1894	4530	26,2	4530	0	4530	1	4530	5329,9
4540	1895	4540	26,5	4540	0	4540	1	4540	5329,9
4550	1896	4550	29,2	4550	0	4550	1	4550	5329,9
4560	1897	4560	27,6	4560	0	4560	1	4560	5329,9
4570	1898	4570	28,7	4570	0	4570	1	4570	5329,9
4580	1899	4580	46,3	4580	0	4580	1	4580	5329,9
4590	1900	4590	42,8	4590	0	4590	3	4590	5329,9
4600	1901	4600	67,5	4600	0	4600	1	4600	5329,9
4610	1902	4610	30,2	4610	0	4610	1	4610	5329,9
4620	1903	4620	50,4	4620	0	4620	1	4620	5329,9
4630	1904	4630	43	4630	0	4630	1	4630	5329,9
4640	1905	4640	53,7	4640	0	4640	1	4640	5329,9
4650	1906	4650	44,2	4650	0	4650	1	4650	5329,9
4660	1907	4660	47,2	4660	0	4660	1	4660	5329,9
4670	1908	4670	39,9	4670	0	4670	1	4670	5329,9
4680	1909	4680	41	4680	0	4680	1	4680	5329,9
4690	1910	4690	47,4	4690	0	4690	1	4690	5329,9
4700	1911	4700	42,9	4700	0	4700	1	4700	5329,9
4710	1912	4710	43,7	4710	0	4710	1	4710	5329,9
4720	1913	4720	43,9	4720	0	4720	1	4720	5329,9
4730	1914	4730	40,8	4730	0	4730	1	4730	5329,9
4740	1915	4740	47,5	4740	0	4740	1	4740	5329,9
4750	1916	4750	45,3	4750	0	4750	1	4750	5329,9
4760	1917	4760	48,3	4760	0	4760	1	4760	5329,9
4770	1918	4770	54,5	4770	0	4770	1	4770	5329,9
4780	1919	4780	48,2	4780	0	4780	1	4780	5329,9
4790	1920	4790	43	4790	0	4790	1	4790	5329,9
4800	1921	4800	50,2	4800	0	4800	1	4800	5329,9
4810	1922	4810	44,5	4810	0	4810	1	4810	5329,9
4820	1923	4820	45,8	4820	0	4820	1	4820	5329,9
4830	1924	4830	45,5	4830	0	4830	1	4830	5329,9
4840	1925	4840	46,8	4840	0	4840	1	4840	5329,9
4850	1926	4850	52,3	4850	0	4850	1	4850	5329,9
4860	1927	4860	36,7	4860	0	4860	1	4860	5329,9
4870	1928	4870	37,3	4870	0	4870	1	4870	5329,9
4880	1929	4880	53,9	4880	0	4880	1	4880	5329,9
4890	1930	4890	41,4	4890	0	4890	1	4890	5329,9
4900	1931	4900	50	4900	0	4900	1	4900	5329,9
4910	1932	4910	48,2	4910	0	4910	1	4910	5329,9
4920	1933	4920	46,3	4920	0	4920	1	4920	5329,9
4930	1934	4930	42,9	4930	0	4930	1	4930	5329,9
4940	1935	4940	42,1	4940	0	4940	1	4940	5329,9
4950	1936	4950	50	4950	0	4950	1	4950	5329,9
4960	1937	4960	43,2	4960	0	4960	1	4960	5329,9
4970	1938	4970	37,3	4970	0	4970	1	4970	5329,9
4980	1939	4980	44,9	4980	0	4980	1	4980	5329,9
4990	1940	4990	45,8	4990	0	4990	1	4990	5329,9
5000	1941	5000	40,6	5000	0	5000	1	5000	5329,9
5010	1942	5010	42,1	5010	0	5010	1	5010	5329,9
5020	1943	5020	45,2	5020	0	5020	1	5020	5329,9
5030	1944	5030	43,5	5030	0	5030	1	5030	5329,9
5040	1945	5040	43	5040	0	5040	1	5040	5329,9
5050	1946	5050	41,4	5050	0	5050	1	5050	5329,9
5060	1947	5060	54,6	5060	0	5060	1	5060	5329,9
5070	1948	5070	42,5	5070	0	5070	1	5070	5329,9
5080	1949	5080	56,8	5080	0	5080	1	5080	5329,9
5090	1950	5090	44,1	5090	0	5090	1	5090	5329,9
5100	1951	5100	42,5	5100	0	5100	1	5100	5329,9
5110	1952	5110	45,3	5110	0	5110	1	5110	5329,9
5120	1953	5120	31,3	5120	0	5120	1	5120	5329,9
5130	1954	5130	41,4	5130	0	5130	1	5130	5329,9
5140	1955	5140	46	5140	0	5140	1	5140	5329,9
5150	1956	5150	31,8	5150	0	5150	1	5150	5329,9
5160	1957	5160	50,6	5160	0	5160	1	5160	5329,9
5170	1958	5170	45,1	5170	0	5170	1	5170	5329,9
5180	1959	5180	34,3	5180	0	5180	1	5180	5329,9
5190	1960	5190	33,9	5190	0	5190	1	5190	5329,9
5200	1961	5200	25,7	5200	0	5200	1	5200	5329,9
5210	1962	5210	28,3	5210	0	5210	1	5210	5329,9
5220	1963	5220	25,6	5220	0	5220	1	5220	5329,9
5230	1964	5230	26,4	5230	0	5230	1	5230	5329,9
5240	1965	5240	24,6	5240	0	5240	1	5240	5329,9
5250	1966	5250	25,6	5250	0	5250	1	5250	5329,9
5260	1967	5260	25,4	5260	0	5260	1	5260	5329,9
5270	1968	5270	48,4	5270	0	5270	1	5270	5329,9
5280	1969	5280	26,4	5280	0	5280	1	5280	5329,9
5290	1970	5290	46,2	5290	0	5290	1	5290	5329,9
5300	1971	5300	25,6	5300	0	5300	1	5300	5329,9
5310	1972	5310	26	5310	0	5310	1	5310	5329,9
5320	1973	5320	26,1	5320	0	5320	1	5320	5329,9
5330	1974	5330	23,8	5330	0	5330	1	5330	5329,9
5340	1975	5340	29,8	5340	0	5340	1	5340	5329,9
5350	1976	5350	25,6	5350	0	5350	1	5350	5329,9
5360	1977	5360	28,9	5360	0	5360	1	5360	5329,9
5370	1978	5370	27,3	5370	0	5370	1	5370	5329,9
5380	1979	5380	26,2	5380	0	5380	1	5380	5329,9
5390	1980	5390	26,5	5390	0	5390	1	5390	5329,9
5400	1981	5400	34,1	5400	0	5400	1	5400	5329,9
5410	1982	5410	27,7	5410	0	5410	1	5410	5329,9
5420	1983	5420	21	5420	0	5420	1	5420	5329,9
5430	1984	5430	45,6	5430	0	5430	1	5430	5329,9
5440	1985	5440	37,2	5440	0	5440	1	5440	5329,9
5450	1986	5450	52,4	5450	0	5450	1	5450	5329,9
5460	1987	5460	26,2	5460	0	5460	1	5460	5329,9
5470	1988	5470	35,2	5470	0	5470	1	5470	5329,9
5480	1989	5480	27,1	5480	0	5480	1	5480	5329,9
5490	1990	5490	40,9	5490	0	5490	1	5490	5329,9
5500	1991	5500	54,3	5500	0	5500	1	5500	5329,9
5510	1992	5510	28,4	5510	0	5510	1	5510	5329,9
5520	1993	5520	44,5	5520	0	5520	1	5520	5329,9
5530	1994	5530	50,1	5530	0	5530	1	5530	5329,9
5540	1995	5540	35,5	5540	0	5540	1	5540	5329,9
5550	1996	5550	38,3	5550	0	5550	1	5550	5329,9
5560	1997	5560	41,8	5560	0	5560	1	5560	5329,9
5570	1998	5570	47,1	5570	0	5570	1	5570	5329,9
5580	1999	5580	26,2	5580	0	5580	1	5580	5329,9
5590	2000	5590	53,2	5590	0	5590	3	5590	5329,9
5600	2001	5600	65,8	5600	0	5600	1	5600	5329,9
5610	2002	5610	48,3	5610	0	5610	1	5610	5329,9
5620	2003	5620	53,3	5620	0	5620	5	5620	5329,9
5630	2004	5630	66,6	5630	0	5630	1	5630	5329,9
5640	2005	5640	49,2	5640	0	5640	1	5640	5329,9
5650	2006	5650	31,7	5650	0	5650	1	5650	5329,9
5660	2007	5660	27,1	5660	0	5660	1	5660	5329,9
5670	2008	5670	27,9	5670	0	5670	1	5670	5329,9
5680	2009	5680	42,6	5680	0	5680	1	5680	5329,9
5690	2010	5690	28,2	5690	0	5690	1	5690	5329,9
5700	2011	5700	44,8	5700	0	5700	1	5700	5329,9
5710	2012	5710	55	5710	0	5710	1	5710	5329,9
5720	2013	5720	38,7	5720	0	5720	1	5720	5329,9
5730	2014	5730	31,7	5730	0	5730	1	5730	5329,9
5740	2015	5740	41,9	5740	0	5740	1	5740	5329,9
5750	2016	5750	30,8	5750	0	5750	1	5750	5329,9
5760	2017	5760	30,4	5760	0	5760	1	5760	5329,9
5770	2018	5770	42	5770	0	5770	1	5770	5329,9
5780	2019	5780	26,7	5780	0	5780	1	5780	5329,9
5790	2020	5790	26,9	5790	0	5790	1	5790	5329,9
5800	2021	5800	51	5800	0	5800	1	5800	5329,9
5810	2022	5810	32,9	5810	0	5810	1	5810	5329,9
5820	2023	5820	32,8	5820	0	5820	1	5820	5329,9
5830	2024	5830	36,9	5830	0	5830	1	5830	5329,9
5840	2025	5840	39	5840	0	5840	1	5840	5329,9
5850	2026	5850	42	5850	0	5850	1	5850	5329,9
5860	2027	5860	26,6	5860	0	5860	1	5860	5329,9
5870	2028	5870	27,7	5870	0	5870	1	5870	5329,9
5880	2029	5880	28,3	5880	0	5880	1	5880	5329,9
5890	2030	5890	23,6	5890	0	5890	1	5890	5329,9
5900	2031	5900	30	5900	0	5900	1	5900	5329,9
5910	2032	5910	44,6	5910	0	5910	1	5910	5329,9
5920	2033	5920	47,3	5920	0	5920	1	5920	5329,9
5930	2034	5930	25,8	5930	0	5930	1	5930	5329,9
5940	2035	5940	46,6	5940	0	5940	1	5940	5329,9
5950	2036	5950	21,6	5950	0	5950	1	5950	5329,9
5960	2037	5960	21	5960	0	5960	1	5960	5329,9
5970	2038	5970	39,6	5970	0	5970	1	5970	5329,9
5980	2039	5980	27,1	5980	0	5980	1	5980	5329,9
5990	2040	5990	43,5	5990	0	5990	1	5990	5329,9
6000	2041	6000	53	6000	0	6000	1	6000	5329,9
6010	2042	6010	21,1	6010	0	6010	1	6010	5329,9
6020	2043	6020	71,8	6020	0	6020	1	6020	5329,9
6030	2044	6030	26,9	6030	0	6030	1	6030	5329,9
6040	2045	6040	34,6	6040	0	6040	1	6040	5329,9
6050	2046	6050	28,1	6050	0	6050	1	6050	5329,9
6060	2047	6060	26,5	6060	0	6060	1	6060	5329,9
6070	2048	6070	40,7	6070	0	6070	1	6070	5329,9
6080	2049	6080	26,2	6080	0	6080	1	6080	5329,9
6090	2050	6090	42,7	6090	0	6090	1	6090	5329,9
6100	2051	6100	27,9	6100	0	6100	1	6100	5329,9
6110	2052	6110	29,5	6110	0	6110	1	6110	5329,9
6120	2053	6120	51,4	6120	0	6120	1	6120	5329,9
6130	2054	6130	29,9	6130	0	6130	1	6130	5329,9
6140	2055	6140	22,4	6140	0	6140	1	6140	5329,9
6150	2056	6150	26,9	6150	0	6150	1	6150	5329,9
6160	2057	6160	27	6160	0	6160	1	6160	5329,9
6170	2058	6170	47,7	6170	0	6170	1	6170	5329,9
6180	2059	6180	51,3	6180	0	6180	1	6180	5329,9
6190	2060	6190	46,4	6190	0	6190	1	6190	5329,9
6200	2061	6200	28	6200	0	6200	1	6200	5329,9
6210	2062	6210	28,2	6210	0	6210	1	6210	5329,9
6220	2063	6220	39,1	6220	0	6220	1	6220	5329,9
6230	2064	6230	51	6230	0	6230	1	6230	5329,9
6240	2065	6240	45,5	6240	0	6240	1	6240	5329,9
6250	2066	6250	27,5	6250	0	6250	1	6250	5329,9
6260	2067	6260	25,7	6260	0	6260	1	6260	5329,9
6270	2068	6270	25,3	6270	0	6270	1	6270	5329,9
6280	2069	6280	26,3	6280	0	6280	1	6280	5329,9
6290	2070	6290	25,9	6290	0	6290	1	6290	5329,9
6300	2071	6300	26,3	6300	0	6300	1	6300	5329,9
6310	2072	6310	51,9	6310	0	6310	1	6310	5329,9
6320	2073	6320	31	6320	0	6320	1	6320	5329,9
6330	2074	6330	42,5	6330	0	6330	1	6330	5329,9
6340	2075	6340	36,9	6340	0	6340	1	6340	5329,9
6350	2076	6350	37,4	6350	0	6350	1	6350	5329,9
6360	2077	6360	25,1	6360	0	6360	1	6360	5329,9
6370	2078	6370	49,2	6370	0	6370	1	6370	5329,9
6380	2079	6380	49,5	6380	0	6380	1	6380	5329,9
6390	2080	6390	46,2	6390	0	6390	1	6390	5329,9
6400	2081	6400	56,8	6400	0	6400	1	6400	5329,9
6410	2082	6410	43,9	6410	0	6410	1	6410	5329,9
6420	2083	6420	52	6420	0	6420	1	6420	5329,9
6430	2084	6430	55,3	6430	0	6430	1	6430	5329,9
6440	2085	6440	41,6	6440	0	6440	1	6440	5329,9
6450	2086	6450	40	6450	0	6450	1	6450	5329,9
6460	2087	6460	47,1	6460	0	6460	1	6460	5329,9
6470	2088	6470	90	6470	0	6470	1	6470	5329,9
6480	2089	6480	45,3	6480	0	6480	1	6480	5329,9
6490	2090	6490	41,6	6490	0	6490	1	6490	5329,9
6500	2091	6500	39,5	6500	0	6500	1	6500	5329,9
6510	2092	6510	48,4	6510	0	6510	1	6510	5329,9
6520	2093	6520	40,9	6520	0	6520	1	6520	5329,9
6530	2094	6530	43,3	6530	0	6530	1	6530	5329,9
6540	2095	6540	43,6	6540	0	6540	1	6540	5329,9
6550	2096	6550	41,4	6550	0	6550	1	6550	5329,9
6560	2097	6560	47,8	6560	0	6560	1	6560	5329,9
6570	2098	6570	44,2	6570	0	6570	1	6570	5329,9
6580	2099	6580	44,2	6580	0	6580	1	6580	5329,9
6590	2100	6590	52	6590	0	6590	3	6590	5329,9
6600	2101	6600	66,5	6600	0	6600	1	6600	5329,9
6610	2102	6610	44,2	6610	0	6610	1	6610	5329,9
6620	2103	6620	42,7	6620	0	6620	1	6620	5329,9
6630	2104	6630	43,7	6630	0	6630	1	6630	5329,9
6640	2105	6640	48,6	6640	0	6640	1	6640	5329,9
6650	2106	6650	40,8	6650	0	6650	1	6650	5329,9
6660	2107	6660	55,6	6660	0	6660	1	6660	5329,9
6670	2108	6670	46,9	6670	0	6670	1	6670	5329,9
6680	2109	6680	48,2	6680	0	6680	1	6680	5329,9
6690	2110	6690	47,4	6690	0	6690	1	6690	5329,9
6700	2111	6700	49,5	6700	0	6700	1	6700	5329,9
6710	2112	6710	54,6	6710	0	6710	1	6710	5329,9
6720	2113	6720	53,8	6720	0	6720	1	6720	5329,9
6730	2114	6730	56,5	6730	0	6730	1	6730	5329,9
6740	2115	6740	51,9	6740	0	6740	1	6740	5329,9
6750	2116	6750	48,9	6750	0	6750	1	6750	5329,9
6760	2117	6760	56,9	6760	0	6760	1	6760	5329,9
6770	2118	6770	42,3	6770	0	6770	1	6770	5329,9
6780	2119	6780	46,9	6780	0	6780	1	6780	5329,9
6790	2120	6790	57	6790	0	6790	1	6790	5329,9
6800	2121	6800	39,5	6800	0	6800	1	6800	5329,9
6810	2122	6810	40,5	6810	0	6810	1	6810	5329,9
6820	2123	6820	38,2	6820	0	6820	1	6820	5329,9
6830	2124	6830	49,5	6830	0	6830	1	6830	5329,9
6840	2125	6840	45,4	6840	0	6840	1	6840	5329,9
6850	2126	6850	49,3	6850	0	6850	1	6850	5329,9
6860	2127	6860	49,5	6860	0	6860	1	6860	5329,9
6870	2128	6870	55,1	6870	0	6870	1	6870	5329,9
6880	2129	6880	48,9	6880	0	6880	1	6880	5329,9
6890	2130	6890	48,3	6890	0	6890	1	6890	5329,9
6900	2131	6900	38,1	6900	0	6900	1	6900	5329,9
6910	2132	6910	36,2	6910	0	6910	1	6910	5329,9
6920	2133	6920	53,8	6920	0	6920	1	6920	5329,9
6930	2134	6930	43,8	6930	0	6930	1	6930	5329,9
6940	2135	6940	42,5	6940	0	6940	1	6940	5329,9
6950	2136	6950	27,3	6950	0	6950	1	6950	5329,9
6960	2137	6960	28,7	6960	0	6960	1	6960	5329,9
6970	2138	6970	33,1	6970	0	6970	1	6970	5329,9
6980	2139	6980	43,7	6980	0	6980	1	6980	5329,9
6990	2140	6990	64,8	6990	0	6990	1	6990	5329,9
7000	2141	7000	27,7	7000	0	7000	1	7000	5329,9
7010	2142	7010	27,4	7010	0	7010	1	7010	5329,9
7020	2143	7020	31,9	7020	0	7020	1	7020	5329,9
7030	2144	7030	47,5	7030	0	7030	1	7030	5329,9
7040	2145	7040	45	7040	0	7040	1	7040	5329,9
7050	2146	7050	36,5	7050	0	7050	1	7050	5329,9
7060	2147	7060	34,8	7060	0	7060	1	7060	5329,9
7070	2148	7070	44,6	7070	0	7070	1	7070	5329,9
7080	2149	7080	28,7	7080	0	7080	1	7080	5329,9
7090	2150	7090	35,7	7090	0	7090	1	7090	5329,9
7100	2151	7100	28	7100	0	7100	1	7100	5329,9
7110	2152	7110	28,6	7110	0	7110	1	7110	5329,9
7120	2153	7120	27,4	7120	0	7120	1	7120	5329,9
7130	2154	7130	26	7130	0	7130	1	7130	5329,9
7140	2155	7140	27,2	7140	0	7140	1	7140	5329,9
7150	2156	7150	28,4	7150	0	7150	1	7150	5329,9
7160	2157	7160	30,7	7160	0	7160	1	7160	5329,9
7170	2158	7170	27,6	7170	0	7170	1	7170	5329,9
7180	2159	7180	41,6	7180	0	7180	1	7180	5329,9
7190	2160	7190	28,9	7190	0	7190	1	7190	5329,9
7200	2161	7200	57,1	7200	0	7200	1	7200	5329,9
7210	2162	7210	53,2	7210	0	7210	1	7210	5329,9
7220	2163	7220	25,8	7220	0	7220	1	7220	5329,9
7230	2164	7230	47,1	7230	0	7230	1	7230	5329,9
7240	2165	7240	59,3	7240	0	7240	1	7240	5329,9
7250	2166	7250	42	7250	0	7250	1	7250	5329,9
7260	2167	7260	46,9	7260	0	7260	1	7260	5329,9
7270	2168	7270	43,7	7270	0	7270	1	7270	5329,9
7280	2169	7280	45,4	7280	0	7280	1	7280	5329,9
7290	2170	7290	50,9	7290	0	7290	1	7290	5329,9
7300	2171	7300	46,3	7300	0	7300	1	7300	5329,9
7310	2172	7310	47	7310	0	7310	1	7310	5329,9
7320	2173	7320	52	7320	0	7320	1	7320	5329,9
7330	2174	7330	47,3	7330	0	7330	1	7330	5329,9
7340	2175	7340	41,2	7340	0	7340	1	7340	5329,9
7350	2176	7350	48,4	7350	0	7350	1	7350	5329,9
7360	2177	7360	46,9	7360	0	7360	1	7360	5329,9
7370	2178	7370	49,8	7370	0	7370	1	7370	5329,9
7380	2179	7380	44,4	7380	0	7380	1	7380	5329,9
7390	2180	7390	45,4	7390	0	7390	1	7390	5329,9
7400	2181	7400	48,1	7400	0	7400	1	7400	5329,9
7410	2182	7410	34,1	7410	0	7410	1	7410	5329,9
7420	2183	7420	35,9	7420	0	7420	1	7420	5329,9
7430	2184	7430	43,1	7430	0	7430	1	7430	5329,9
7440	2185	7440	48,6	7440	0	7440	1	7440	5329,9
7450	2186	7450	42,8	7450	0	7450	1	7450	5329,9
7460	2187	7460	44,3	7460	0	7460	1	7460	5329,9
7470	2188	7470	44,2	7470	0	7470	1	7470	5329,9
7480	2189	7480	51,2	7480	0	7480	1	7480	5329,9
7490	2190	7490	48	7490	0	7490	1	7490	5329,9
7500	2191	7500	50,9	7500	0	7500	1	7500	5329,9
7510	2192	7510	53	7510	0	7510	1	7510	5329,9
7520	2193	7520	50,3	7520	0	7520	1	7520	5329,9
7530	2194	7530	54,9	7530	0	7530	1	7530	5329,9
7540	2195	7540	51,4	7540	0	7540	1	7540	5329,9
7550	2196	7550	56	7550	0	7550	1	7550	5329,9
7560	2197	7560	51,5	7560	0	7560	1	7560	5329,9
7570	2198	7570	52,8	7570	0	7570	1	7570	5329,9
7580	2199	7580	46,3	7580	0	7580	1	7580	5329,9
7590	2200	7590	27,4	7590	0	7590	3	7590	5329,9
7600	2201	7600	38,3	7600	0	7600	1	7600	5329,9
7610	2202	7610	28,1	7610	0	7610	1	7610	5329,9
7620	2203	7620	28,8	7620	0	7620	1	7620	5329,9
7630	2204	7630	29,5	7630	0	7630	1	7630	5329,9
7640	2205	7640	28,7	7640	0	7640	1	7640	5329,9
7650	2206	7650	28,6	7650	0	7650	1	7650	5329,9
7660	2207	7660	31	7660	0	7660	1	7660	5329,9
7670	2208	7670	26,5	7670	0	7670	1	7670	5329,9
7680	2209	7680	26,9	7680	0	7680	1	7680	5329,9
7690	2210	7690	27,9	7690	0	7690	1	7690	5329,9
7700	2211	7700	31,6	7700	0	7700	1	7700	5329,9
7710	2212	7710	32	7710	0	7710	1	7710	5329,9
7720	2213	7720	29,7	7720	0	7720	1	7720	5329,9
7730	2214	7730	29	7730	0	7730	1	7730	5329,9
7740	2215	7740	25,7	7740	0	7740	1	7740	5329,9
7750	2216	7750	26,1	7750	0	7750	1	7750	5329,9
7760	2217	7760	49	7760	0	7760	1	7760	5329,9
7770	2218	7770	46,9	7770	0	7770	1	7770	5329,9
7780	2219	7780	27,4	7780	0	7780	1	7780	5329,9
7790	2220	7790	31	7790	0	7790	1	7790	5329,9
7800	2221	7800	43,8	7800	0	7800	1	7800	5329,9
7810	2222	7810	27,5	7810	0	7810	1	7810	5329,9
7820	2223	7820	37,6	7820	0	7820	1	7820	5329,9
7830	2224	7830	30,2	7830	0	7830	1	7830	5329,9
7840	2225	7840	33,1	7840	0	7840	1	7840	5329,9
7850	2226	7850	26	7850	0	7850	1	7850	5329,9
7860	2227	7860	26,6	7860	0	7860	1	7860	5329,9
7870	2228	7870	26,3	7870	0	7870	1	7870	5329,9
7880	2229	7880	45,6	7880	0	7880	1	7880	5329,9
7890	2230	7890	44,4	7890	0	7890	1	7890	5329,9
7900	2231	7900	39,4	7900	0	7900	1	7900	5329,9
7910	2232	7910	34,8	7910	0	7910	1	7910	5329,9
7920	2233	7920	32,3	7920	0	7920	1	7920	5329,9
7930	2234	7930	26	7930	0	7930	1	7930	5329,9
7940	2235	7940	32,3	7940	0	7940	1	7940	5329,9
7950	2236	7950	37,3	7950	0	7950	1	7950	5329,9
7960	2237	7960	36	7960	0	7960	1	7960	5329,9
7970	2238	7970	29,5	7970	0	7970	1	7970	5329,9
7980	2239	7980	40,5	7980	0	7980	1	7980	5329,9
7990	2240	7990	53,5	7990	0	7990	1	7990	5329,9
8000	2241	8000	55,8	8000	0	8000	1	8000	5329,9
8010	2242	8010	40,8	8010	0	8010	1	8010	5329,9
8020	2243	8020	40,3	8020	0	8020	1	8020	5329,9
8030	2244	8030	48,6	8030	0	8030	1	8030	5329,9
8040	2245	8040	53,6	8040	0	8040	1	8040	5329,9
8050	2246	8050	47,3	8050	0	8050	1	8050	5329,9
8060	2247	8060	40,8	8060	0	8060	1	8060	5329,9
8070	2248	8070	48	8070	0	8070	1	8070	5329,9
8080	2249	8080	49,5	8080	0	8080	1	8080	5329,9
8090	2250	8090	46,5	8090	0	8090	1	8090	5329,9
8100	2251	8100	26,4	8100	0	8100	1	8100	5329,9
8110	2252	8110	56	8110	0	8110	1	8110	5329,9
8120	2253	8120	46,8	8120	0	8120	1	8120	5329,9
8130	2254	8130	45,3	8130	0	8130	1	8130	5329,9
8140	2255	8140	37,5	8140	0	8140	1	8140	5329,9
8150	2256	8150	41,2	8150	0	8150	1	8150	5329,9
8160	2257	8160	40,8	8160	0	8160	1	8160	5329,9
8170	2258	8170	39,7	8170	0	8170	1	8170	5329,9
8180	2259	8180	40,4	8180	0	8180	1	8180	5329,9
8190	2260	8190	33,3	8190	0	8190	1	8190	5329,9
8200	2261	8200	47,9	8200	0	8200	1	8200	5329,9
8210	2262	8210	47,6	8210	0	8210	1	8210	5329,9
8220	2263	8220	43,2	8220	0	8220	1	8220	5329,9
8230	2264	8230	49,9	8230	0	8230	1	8230	5329,9
8240	2265	8240	37,6	8240	0	8240	1	8240	5329,9
8250	2266	8250	39,4	8250	0	8250	1	8250	5329,9
8260	2267	8260	41,1	8260	0	8260	1	8260	5329,9
8270	2268	8270	44,1	8270	0	8270	1	8270	5329,9
8280	2269	8280	45	8280	0	8280	1	8280	5329,9
8290	2270	8290	50,2	8290	0	8290	1	8290	5329,9
8300	2271	8300	54,9	8300	0	8300	1	8300	5329,9
8310	2272	8310	45,1	8310	0	8310	1	8310	5329,9
8320	2273	8320	45,5	8320	0	8320	1	8320	5329,9
8330	2274	8330	59,1	8330	0	8330	1	8330	5329,9
8340	2275	8340	41,4	8340	0	8340	1	8340	5329,9
8350	2276	8350	43,2	8350	0	8350	1	8350	5329,9
8360	2277	8360	48,3	8360	0	8360	1	8360	5329,9
8370	2278	8370	49,3	8370	0	8370	1	8370	5329,9
8380	2279	8380	43	8380	0	8380	1	8380	5329,9
8390	2280	8390	40,3	8390	0	8390	1	8390	5329,9
8400	2281	8400	40,7	8400	0	8400	1	8400	5329,9
8410	2282	8410	49,2	8410	0	8410	1	8410	5329,9
8420	2283	8420	45,8	8420	0	8420	1	8420	5329,9
8430	2284	8430	55,8	8430	0	8430	1	8430	5329,9
8440	2285	8440	43,7	8440	0	8440	1	8440	5329,9
8450	2286	8450	53,5	8450	0	8450	1	8450	5329,9
8460	2287	8460	68,7	8460	0	8460	1	8460	5329,9
8470	2288	8470	47,2	8470	0	8470	1	8470	5329,9
8480	2289	8480	43,6	8480	0	8480	1	8480	5329,9
8490	2290	8490	41,4	8490	0	8490	1	8490	5329,9
8500	2291	8500	50,2	8500	0	8500	1	8500	5329,9
8510	2292	8510	42,2	8510	0	8510	1	8510	5329,9
8520	2293	8520	45,8	8520	0	8520	1	8520	5329,9
8530	2294	8530	54,4	8530	0	8530	1	8530	5329,9
8540	2295	8540	56	8540	0	8540	1	8540	5329,9
8550	2296	8550	29,1	8550	0	8550	1	8550	5329,9
8560	2297	8560	47,3	8560	0	8560	1	8560	5329,9
8570	2298	8570	52,3	8570	0	8570	1	8570	5329,9
